source_kind,source_path,source_sha256,target_path,current_sha256,current_size_bytes,decision
Git包恢复,历史资料/测试旧版本/BEH_FB行为测试最小MVP实施指南_v1.0.md,25f9ed57050b7c78e6273ecfff40496d81d3c39bb725cde4578f73a27f0147bb,历史资料/测试旧版本/BEH_FB行为测试最小MVP实施指南_v1.0.md,25f9ed57050b7c78e6273ecfff40496d81d3c39bb725cde4578f73a27f0147bb,11535,保留
Git包恢复,历史资料/迁移记录/BEH_2026-09-14/00_维护规则与当前决策.md,9aa164f55d414f37a81c91ae89e7851822b419d5fd0eeba2936b1f7645668de7,历史资料/迁移记录/BEH_2026-09-14/00_维护规则与当前决策.md,9aa164f55d414f37a81c91ae89e7851822b419d5fd0eeba2936b1f7645668de7,3363,保留
Git包恢复,历史资料/迁移记录/BEH_2026-09-14/01_全量文件索引与迁移对照.md,216ed73e3e270fcff9ef54d4eea70350e18d6879d149e5372e4d2332e1610f89,历史资料/迁移记录/BEH_2026-09-14/01_全量文件索引与迁移对照.md,216ed73e3e270fcff9ef54d4eea70350e18d6879d149e5372e4d2332e1610f89,20277,保留
Git包恢复,历史资料/迁移记录/Git起步版/产品研发与测试_AI统一工作区_Git起步包_2026-09-17.zip,4718f59258efc53cc2d33e9ffea718ce9aff66ac6a1815362556da05accbac3d,交付包/历史版本/统一工作区/产品研发与测试_AI统一工作区_Git起步包_2026-09-17.zip,4718f59258efc53cc2d33e9ffea718ce9aff66ac6a1815362556da05accbac3d,33775,旧 Git 起步包归入历史交付区
Git包恢复,历史资料/迁移记录/统一整理方案/统一工作区整理方案_重审版_v1.0_2026-09-17.md,b5e6c241f14a4d779c14d3b0a502e65181aab7eda7f204b9dea6a84ac61bdd10,历史资料/迁移记录/统一整理方案/统一工作区整理方案_重审版_v1.0_2026-09-17.md,b5e6c241f14a4d779c14d3b0a502e65181aab7eda7f204b9dea6a84ac61bdd10,36466,保留
Git包恢复,工具接入与共享能力/00_共享能力_图元代码与信号观测.md,e10c357bd07131277324869109eb928ea99ee304e8c0fd85f68fe4131d9def88,工具接入与共享能力/00_共享能力_图元代码与信号观测.md,e10c357bd07131277324869109eb928ea99ee304e8c0fd85f68fe4131d9def88,3584,保留
Git包恢复,工具接入与共享能力/BEH原生能力/场景与对象/06_阶段0_原生Headless场景底座固化_v1.0.md,c8186f5282ae8a9f0f43817efcd8695752cebd745a87ba90d82f50f58d7ecf18,工具接入与共享能力/BEH原生能力/场景与对象/06_阶段0_原生Headless场景底座固化_v1.0.md,c8186f5282ae8a9f0f43817efcd8695752cebd745a87ba90d82f50f58d7ecf18,2208,保留
Git包恢复,工具接入与共享能力/BEH原生能力/场景与对象/13_NativeSceneBundle与HitMap数据契约_v1.0.md,71979651bd0db83ad3ebb25db0a2155315f92bbc89c418056057627c00482396,工具接入与共享能力/BEH原生能力/场景与对象/13_NativeSceneBundle与HitMap数据契约_v1.0.md,71979651bd0db83ad3ebb25db0a2155315f92bbc89c418056057627c00482396,4058,保留
Git包恢复,工具接入与共享能力/README.md,6e3c27d574443d7c843499c96ff2bcc3bac14cdfc63a948ae1e765920907461c,工具接入与共享能力/README.md,d1a7e03c6adc3b117e29505a3619bf56acd428d68f7bd5144a8d463ce0c0632a,2856,保留；已调整导航/现行记录，原输入仍由来源包或历史版本保留
Git包恢复,工具接入与共享能力/代码关联与宿主接入/09_阶段3_代码仓关联与解释准确性增强_v1.0.md,3fddc2b2388134e7b9f3da22fe828ecbef4aac22753097a0bd3cabebce9dbfb5,工具接入与共享能力/代码关联与宿主接入/09_阶段3_代码仓关联与解释准确性增强_v1.0.md,3fddc2b2388134e7b9f3da22fe828ecbef4aac22753097a0bd3cabebce9dbfb5,2038,保留
Git包恢复,工具接入与共享能力/代码关联与宿主接入/12_阶段6_Workbench与DeepSeekHarness一体化_v1.0.md,a8d13f5f89708b8e7c3a538f80a2efe21d45a14be4079f2ec9985bf21eaac480,工具接入与共享能力/代码关联与宿主接入/12_阶段6_Workbench与DeepSeekHarness一体化_v1.0.md,a8d13f5f89708b8e7c3a538f80a2efe21d45a14be4079f2ec9985bf21eaac480,1663,保留
Git包恢复,工具接入与共享能力/信号追踪与运行观测/上板信号全链路采集建设与操作指南_跨核与BEH图元_v1.0.md,df50acd8fb4b8c3006b020b042e360b46b049a182f86b9f5baff6f6ee2cc388a,工具接入与共享能力/信号追踪与运行观测/上板信号全链路采集建设与操作指南_跨核与BEH图元_v1.0.md,df50acd8fb4b8c3006b020b042e360b46b049a182f86b9f5baff6f6ee2cc388a,62211,保留
Git包恢复,工具接入与共享能力/信号追踪与运行观测/不上板信号全链路建设与验收指南_跨核与BEH图元_v1.0.md,1c67735e4470fb4845df078e77b196324a59f96ca7c42f6549ea66c5b18cd754,工具接入与共享能力/信号追踪与运行观测/不上板信号全链路建设与验收指南_跨核与BEH图元_v1.0.md,1c67735e4470fb4845df078e77b196324a59f96ca7c42f6549ea66c5b18cd754,59134,保留
Git包恢复,工具接入与共享能力/工具选型与接入调查/BEH_控制工具调研与源码调查任务单_v1.0_2026-09-17.md,da0b4f79fd046f08a16ccc31e875ce8388594478be1c663629c4a9bfa0389af9,工具接入与共享能力/工具选型与接入调查/BEH_控制工具调研与源码调查任务单_v1.0_2026-09-17.md,da0b4f79fd046f08a16ccc31e875ce8388594478be1c663629c4a9bfa0389af9,24504,保留
Git包恢复,工具接入与共享能力/能力索引.md,5f53589971eb43218c1ca1f62d8940dc640715d58e16a4b5ec9f8900ae14aabc,工具接入与共享能力/能力索引.md,5f53589971eb43218c1ca1f62d8940dc640715d58e16a4b5ec9f8900ae14aabc,2069,保留
Git包恢复,总览与规则/GitHub接入状态.md,8e546164a3ecc4bf2b2e31332154431894c48713495fcc3ad901b0d3f2ce1898,总览与规则/GitHub接入状态.md,db5ddb377c428b70ec9fcb8bb7eaa87d3777f8922fc4a28c1e4e3cf70ba79e9b,1910,保留；已调整导航/现行记录，原输入仍由来源包或历史版本保留
Git包恢复,总览与规则/README.md,2e493fea18a51896fff4aaf1a9ba3b5576f454d3ca10c9c7692543ddb79a7f86,总览与规则/README.md,268d7fb4da0dcb0cb0a9b3cd9d4ff7573a07c5ce12f6d22dbd15c8ff3afcaddf,1059,保留；已调整导航/现行记录，原输入仍由来源包或历史版本保留
Git包恢复,总览与规则/参考规范/01_项目章程_目标范围与非目标_v1.0.md,920c7929b02a4aab1fa13e29cd1e94eeb716c0bcbb5c87f321ae3fd0919f5d77,总览与规则/参考规范/01_项目章程_目标范围与非目标_v1.0.md,920c7929b02a4aab1fa13e29cd1e94eeb716c0bcbb5c87f321ae3fd0919f5d77,3338,保留
Git包恢复,总览与规则/参考规范/02A_按事实域划分的证据可信度矩阵_v1.0.md,f29d3f035666231131558be8663ef657d96cc68f4fff1dd07556676af4ef02a8,总览与规则/参考规范/02A_按事实域划分的证据可信度矩阵_v1.0.md,f29d3f035666231131558be8663ef657d96cc68f4fff1dd07556676af4ef02a8,12550,保留
Git包恢复,总览与规则/参考规范/02_术语_事实源与信任边界_v1.0.md,0f4f6502900cbb69ba0b69bb8898c62ec9e69c1a67b4c0d2432f0910c961e3d2,总览与规则/参考规范/02_术语_事实源与信任边界_v1.0.md,0f4f6502900cbb69ba0b69bb8898c62ec9e69c1a67b4c0d2432f0910c961e3d2,6416,保留
Git包恢复,总览与规则/参考规范/03_总体软件架构与关键决策_v1.0.md,0e457ecd412df7800720bf251d5821c4b781a56cad5d99eb92bbdb73bfb9017e,总览与规则/参考规范/03_总体软件架构与关键决策_v1.0.md,0e457ecd412df7800720bf251d5821c4b781a56cad5d99eb92bbdb73bfb9017e,4606,保留
Git包恢复,总览与规则/参考规范/04_代码仓与目录架构_v1.0.md,f59d5ece56d5c32fb86dd117f04293bb88c135acdf0f8efacab124d2af32da67,总览与规则/参考规范/04_代码仓与目录架构_v1.0.md,f59d5ece56d5c32fb86dd117f04293bb88c135acdf0f8efacab124d2af32da67,3153,保留
Git包恢复,总览与规则/参考规范/17_测试总策略与阶段质量门禁_v1.0.md,0acbae342d732e359632d313cc5619af4ddecc61dd50cd34f28a9569ab7db63e,总览与规则/参考规范/17_测试总策略与阶段质量门禁_v1.0.md,0acbae342d732e359632d313cc5619af4ddecc61dd50cd34f28a9569ab7db63e,3545,保留
Git包恢复,总览与规则/参考规范/20_大项目性能_稳定性与安全测试_v1.0.md,5bc3830f1bae56f10f036fd35a7b9f9c332fa646e913a37f3da5fab08ae67f3c,总览与规则/参考规范/20_大项目性能_稳定性与安全测试_v1.0.md,5bc3830f1bae56f10f036fd35a7b9f9c332fa646e913a37f3da5fab08ae67f3c,2593,保留
Git包恢复,总览与规则/参考规范/21_DeepSeekV4Flash_GLM5_2_Harness工程规范_v1.0.md,4fe70084f33eaeff8eda943da2e2baec90cfcc38d680a8b861e1a1f59d816adc,总览与规则/参考规范/21_DeepSeekV4Flash_GLM5_2_Harness工程规范_v1.0.md,4fe70084f33eaeff8eda943da2e2baec90cfcc38d680a8b861e1a1f59d816adc,3382,保留
Git包恢复,总览与规则/参考规范/24_证据优先_禁止硬凑与防补丁原则_v1.0.md,36b5ee146321737dd789b8b911a9e817fd172c1be27dd8b2e9a0b0cdf69c7168,总览与规则/参考规范/24_证据优先_禁止硬凑与防补丁原则_v1.0.md,36b5ee146321737dd789b8b911a9e817fd172c1be27dd8b2e9a0b0cdf69c7168,2399,保留
Git包恢复,总览与规则/参考规范/25_模型任务SOP与输出Schema执行规范_v1.0.md,5821c9dbebe7997967b00c1dfafa75ea78f2d21d0d5d2366701ba3e75998f5eb,总览与规则/参考规范/25_模型任务SOP与输出Schema执行规范_v1.0.md,5821c9dbebe7997967b00c1dfafa75ea78f2d21d0d5d2366701ba3e75998f5eb,1547,保留
Git包恢复,总览与规则/后续推进.md,71ab8b7e115eb5e0339638249a5b9f307eb90131ded0e7c5cc6c44eb831afd7f,总览与规则/后续推进.md,b2827a4a75763fa1d063b980a5d650502663f5ae9f4d766fef5631cf0c793795,3601,保留；已调整导航/现行记录，原输入仍由来源包或历史版本保留
Git包恢复,总览与规则/归档与同步规则.md,38444898e7ec3e6f347be62e6925832a287a3c83a377d8d7be8d05ba7398417f,总览与规则/归档与同步规则.md,971bc29983f7059cefadd9502e6ee4ffe205454b1f7cabc00f8b2c31e0e0d25c,5425,保留；已调整导航/现行记录，原输入仍由来源包或历史版本保留
Git包恢复,总览与规则/数据契约索引.md,3453c1ce379f9574d6be39851aa0e63ffd29775fba34e8acc9fc67970ab3db79,总览与规则/数据契约索引.md,3453c1ce379f9574d6be39851aa0e63ffd29775fba34e8acc9fc67970ab3db79,1283,保留
Git包恢复,总览与规则/整理验收记录.md,5861bbd86779e79c3155b1164f667564d3ac921ad099ff430f5cb0cd3a6ea3e4,总览与规则/整理验收记录.md,bce1cf7371565d9decbc857b43ee5dcbec0de7b45f52b8461afe4371bfd2c086,6665,保留；已调整导航/现行记录，原输入仍由来源包或历史版本保留
Git包恢复,总览与规则/资料索引.md,0fcf5eed60be2bd62662d0b227e0567dc699bad899198bc64a8c2fc36fe98f3f,总览与规则/资料索引.md,26945abb035e6c2e1a8d7f6bab3fef2d3a6e80504302e8f9b1fae982067ccfd7,38364,保留；已调整导航/现行记录，原输入仍由来源包或历史版本保留
Git包恢复,总览与规则/资料迁移清单.csv,fadb291dfc0ac7155f9f5825cb83c45506c9fcc82047ddeb7af554a391c1ab97,总览与规则/资料迁移清单.csv,fadb291dfc0ac7155f9f5825cb83c45506c9fcc82047ddeb7af554a391c1ab97,53610,保留
Git包恢复,总览与规则/资料迁移清单.json,7e7a81662231c5a325238316cdd5042d7b1a78e3f815a67e0b333e79f9535d04,历史资料/迁移记录/2026-09-17/资料迁移清单.json,7e7a81662231c5a325238316cdd5042d7b1a78e3f815a67e0b333e79f9535d04,88867,归档/调整位置
Git包恢复,网页工作台/00_网页工作台_模块入口.md,fb8c5730b47069b80d20b5666f6c8344774224c6a03fa8410554261ebcc75073,网页工作台/00_网页工作台_模块入口.md,fb8c5730b47069b80d20b5666f6c8344774224c6a03fa8410554261ebcc75073,2536,保留
Git包恢复,网页工作台/README.md,35bdde5c06a257a2d50e9fd90ea91b70638e2c32e159480be26a67c3476f5eee,网页工作台/README.md,fedecd6ede880d129e045582e41af1a79f75eb6850ad6dfbb6fec6b5077666e3,3132,保留；已调整导航/现行记录，原输入仍由来源包或历史版本保留
Git包恢复,网页工作台/历史参考图/BEH AI 工坊：车辆控制数据流联动.png,0dedc02d04e870880f6003b1fa8c8202ed4bade89c4133245a68fa4c04f2cccf,网页工作台/历史参考图/BEH AI 工坊：车辆控制数据流联动.png,0dedc02d04e870880f6003b1fa8c8202ed4bade89c4133245a68fa4c04f2cccf,1725450,保留
Git包恢复,网页工作台/历史参考图/BEH人机协同平台架构总览.png,d8c8503def2f221a089855207068c770001ec474aafa9a2e235a3d6bb2a4d0a4,网页工作台/历史参考图/BEH人机协同平台架构总览.png,d8c8503def2f221a089855207068c770001ec474aafa9a2e235a3d6bb2a4d0a4,1841107,保留
Git包恢复,网页工作台/历史参考图/BEH分析器动态数据流仪表盘.png,817abce7542ec367ae8cc8f372946c4bb93c73dae64e588781b2e0c1a5757559,网页工作台/历史参考图/BEH分析器动态数据流仪表盘.png,817abce7542ec367ae8cc8f372946c4bb93c73dae64e588781b2e0c1a5757559,1706966,保留
Git包恢复,网页工作台/参考规范/07_阶段1_Web查看圈选与任务导出MVP_v1.0.md,e94db2d420516229aef749703a90eac2b01cd80409a5bb127b2bcf88775b1fe4,网页工作台/参考规范/07_阶段1_Web查看圈选与任务导出MVP_v1.0.md,e94db2d420516229aef749703a90eac2b01cd80409a5bb127b2bcf88775b1fe4,2543,保留
Git包恢复,网页工作台/参考规范/14_Selection_Annotation_Intent数据契约_v1.0.md,a30880e5023c43b38f4fff45d02dc82dc82e835ffd8fc1178fb31f9863a0e06a,网页工作台/参考规范/14_Selection_Annotation_Intent数据契约_v1.0.md,a30880e5023c43b38f4fff45d02dc82dc82e835ffd8fc1178fb31f9863a0e06a,2546,保留
Git包恢复,网页工作台/参考规范/18_Playwright端到端测试设计_v1.0.md,472a27393ea2a610d63e82cc0efce2252740a2864ef002fcaf83e8431e30639f,网页工作台/参考规范/18_Playwright端到端测试设计_v1.0.md,472a27393ea2a610d63e82cc0efce2252740a2864ef002fcaf83e8431e30639f,3191,保留
Git包恢复,网页工作台/参考规范/19_Golden样本_回归数据集与原生BEH对照_v1.0.md,a5d4fdcf2a9be3d894c404b49836c6296418492db819b5ac4075182b58d9f27c,网页工作台/参考规范/19_Golden样本_回归数据集与原生BEH对照_v1.0.md,a5d4fdcf2a9be3d894c404b49836c6296418492db819b5ac4075182b58d9f27c,2357,保留
Git包恢复,网页工作台/参考规范/26_Web信息架构与画布优先交互设计_v1.0.md,115025fd64f845f6ccef4482ba042563176cbad466a77f1bdec3d020005ac3ba,网页工作台/参考规范/26_Web信息架构与画布优先交互设计_v1.0.md,115025fd64f845f6ccef4482ba042563176cbad466a77f1bdec3d020005ac3ba,3414,保留
Git包恢复,网页工作台/参考规范/28_Web画布交互行为契约_v1.0.md,20f7720d884896f19c1686b71aba66ea533f4b44e5bdb060d00ac4e2ee54194e,网页工作台/参考规范/28_Web画布交互行为契约_v1.0.md,20f7720d884896f19c1686b71aba66ea533f4b44e5bdb060d00ac4e2ee54194e,7122,保留
Git包恢复,网页工作台/参考规范/29_HumanAcceptanceGolden与TestOracle规范_v1.0.md,275f9e38e741afefd1fb41e99e31e5d35c868718969dde2e1aa6767198f84b3c,网页工作台/参考规范/29_HumanAcceptanceGolden与TestOracle规范_v1.0.md,275f9e38e741afefd1fb41e99e31e5d35c868718969dde2e1aa6767198f84b3c,3589,保留
Git包恢复,网页工作台/参考规范/30_Playwright连续交互_状态机与Viewport测试规范_v1.0.md,e112b66156ccc3d504cecf23c036aad4d45bdbf8abf1e75312605226cfdc0a46,网页工作台/参考规范/30_Playwright连续交互_状态机与Viewport测试规范_v1.0.md,e112b66156ccc3d504cecf23c036aad4d45bdbf8abf1e75312605226cfdc0a46,4001,保留
Git包恢复,网页工作台/参考规范/31_NativeScene视觉保真与Arrow_Port_Relation验收规范_v1.0.md,ddb5bf14ff5737d56a2e9513ea2dda688924d4ba36df9f80292c7d55909e9c20,网页工作台/参考规范/31_NativeScene视觉保真与Arrow_Port_Relation验收规范_v1.0.md,ddb5bf14ff5737d56a2e9513ea2dda688924d4ba36df9f80292c7d55909e9c20,3454,保留
Git包恢复,网页工作台/参考规范/32_当前交互缺陷_HumanGolden验收案例_v1.0.md,31d90d02686dcdf4133a6e9f7632260d21f3d079cb9f0681384a1baae0e50228,网页工作台/参考规范/32_当前交互缺陷_HumanGolden验收案例_v1.0.md,31d90d02686dcdf4133a6e9f7632260d21f3d079cb9f0681384a1baae0e50228,3200,保留
Git包恢复,问题定位与修复/README.md,351849f69e25a9c7b679d5696b808368e28d8da0d373eef8dd59ecf66188b1c6,问题定位与修复/README.md,0458a60dbf90a940b66d376abfa2f96ee83da1cdd70926701ad1e67a5fefee31,2759,保留；已调整导航/现行记录，原输入仍由来源包或历史版本保留
Git包恢复,问题定位与修复/定位材料模板.md,af789ecbb18db44e8818d32267303182a801a1a9d881c291093ff4809911534b,问题定位与修复/定位材料模板.md,af789ecbb18db44e8818d32267303182a801a1a9d881c291093ff4809911534b,1108,保留
当前工作区,Windows与WSL开发环境/01_WSL与磁盘现状只读探查_AI任务书.md,1470b611b35c698788eb05fdd3129a2535bf34d6f414aa8c178019fadeec8a4e,Windows与WSL开发环境/01_WSL与磁盘现状只读探查_AI任务书.md,f854b2a3951ebbe9add465bed683bfa3639b8ecaa9d86391fd1fe78db22dd5d3,17869,保留当前版本
当前工作区,Windows与WSL开发环境/02_多仓多镜像目标部署与迁移实施指南.md,fa420fed1c53f24acffa3395c541800cddd1f0eef76315eb0fd9ce10adc68d02,Windows与WSL开发环境/02_多仓多镜像目标部署与迁移实施指南.md,586593ca1e603cb0f29733eff0a49f4621cd71323e1c42294a4f3a66e7b08118,18844,保留当前版本
当前工作区,Windows与WSL开发环境/03_Mutagen_Windows与WSL双向同步详细使用指南.md,a2db35c92b2e92612c7899c917cd91917b7b7fbe358c139d5c2a8b778fab9a5b,Windows与WSL开发环境/03_Mutagen_Windows与WSL双向同步详细使用指南.md,77c4bb166e6373e16c6ae79fc0a6527251da0f4ec1fa46f4ea918ca4b6ac7886,39264,保留当前版本
当前工作区,产品与EMAP事实探查/产品与EMAP_CodeQL全链路追踪与机制诊断_上板实施指南_v1.0_2026-09-17.md,ed2d1ad1df71566b6a0049492db295d6f758431ecf64dbee1b70768b34658082,产品与EMAP事实探查/产品与EMAP_CodeQL全链路追踪与机制诊断_上板实施指南_v1.0_2026-09-17.md,ca5efb867a04e15ad443c007de49740ae642437d1c6bf5966bbc80aa07076add,50214,保留当前版本
当前工作区,产品与EMAP事实探查/产品多核与BEH架构背景记录_v1.0_2026-09-17.md,78cc6064cd865114734acfd300ad5e56b1399d30297bf28a2791f85b667a1133,产品与EMAP事实探查/产品多核与BEH架构背景记录_v1.0_2026-09-17.md,03f76b61844a941aa3b53bc1a5cc9798ac26d30a7e34bc6bd5880b66f1a75ddc,13920,保留当前版本
当前工作区,产品与EMAP事实探查/成熟工具增强事实探查/00_总入口与执行约定.md,19858e8e4fd967af9ef680037daa9f69874e96d78727911d1d874b5597bae2dd,产品与EMAP事实探查/成熟工具增强事实探查/00_总入口与执行约定.md,2a7be343aaab8ad87230a6f43dc002fae8a158f461cdab8e2500f8aaf36a67f4,16615,保留当前版本
当前工作区,产品与EMAP事实探查/成熟工具增强事实探查/01_产品仓事实探查任务书.md,1ea018cd2f418956598ec814d14abca793e8e721e76fbff528a3f054cc4b2af5,产品与EMAP事实探查/成熟工具增强事实探查/01_产品仓事实探查任务书.md,5fae5302cac789247fe553f49028f3bd7fafbe1dcbb14e23a3821f07829e55b3,8501,保留当前版本
当前工作区,产品与EMAP事实探查/成熟工具增强事实探查/02_EMAP仓事实探查任务书.md,d43e7b84bf7f373527588a9d63699b5121971204b3c25e890a552494dac871fd,产品与EMAP事实探查/成熟工具增强事实探查/02_EMAP仓事实探查任务书.md,9041a030eec2141dd9a4a01cfdfe28b5f21b70e71587b134ec3755d156a44582,6774,保留当前版本
当前工作区,产品与EMAP事实探查/成熟工具增强事实探查/03_双仓关联核对与事实验收.md,704240fada0ffee1d05b43285c9b7fee8ca3646ad61764078bb2382d81100b67,产品与EMAP事实探查/成熟工具增强事实探查/03_双仓关联核对与事实验收.md,26696a401276b2dfe063d2020fa45e03ba4a68c95870081ae448fa0ca68783ff,8967,保留当前版本
当前工作区,产品与EMAP事实探查/成熟工具增强事实探查/04_证据与结果记录模板.md,e6cbd6b7fd5d0b152ddd735958e3ac350bc2d8516aaf1b95d3b39a8d19814254,产品与EMAP事实探查/成熟工具增强事实探查/04_证据与结果记录模板.md,dd55dc58d8549445c184d9c3fbed74bf62757992959c09effc1cbf7c4610485e,12519,保留当前版本
当前工作区,产品与EMAP事实探查/成熟工具增强事实探查/05_成熟工具执行手册.md,acb5e08bcc91e8809ce88193fdc49269eecb6ece10d9cf563f58f44d8487f817,产品与EMAP事实探查/成熟工具增强事实探查/05_成熟工具执行手册.md,23c6d2f0d31f048ef49959fdcd9c2a66c57108f5be68ab6d6dd883bf1de92a3c,1222,保留当前版本
当前工作区,产品与EMAP事实探查/成熟工具增强事实探查/06_本地AI执行与续接.md,bdf03d48a56ef8e4b46f557b3dfb3bb0482d703469e9c7c2d1523e8d14714cf9,产品与EMAP事实探查/成熟工具增强事实探查/06_本地AI执行与续接.md,393babb6dfcb208c6b854ed85e531a301c1dcea1d53d220bd0b3207b1b063268,9116,保留当前版本
当前工作区,产品与EMAP事实探查/成熟工具增强事实探查/07_验证记录与适用边界.md,b4d00cac7e74f5ec7793ba0afa3933eeb095329d2017d5efdcf6b84303e848bb,产品与EMAP事实探查/成熟工具增强事实探查/07_验证记录与适用边界.md,4b28be4a79f8e062436b8d1c790b408d70c9571827cdcc9575bf9b48810cedc0,9892,保留当前版本
当前工作区,产品与EMAP事实探查/成熟工具增强事实探查/08_工具盘点下载安装与存放指南.md,258925b6b611e519651097673c7844eb629b6bedc7fe94bbecbae46da099e0e8,产品与EMAP事实探查/成熟工具增强事实探查/08_工具盘点下载安装与存放指南.md,ed2d344d9178e00c4712f1dff5a289845bbfe746c41af8611847d383db3d4755,1238,保留当前版本
当前工作区,产品与EMAP事实探查/成熟工具增强事实探查/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip,05d81a068574e308987411bdb17815134bdec08ef00975b7960ac7e1c8585697,交付包/历史版本/产品与EMAP事实探查/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip,7afdc32d56240988856b14fc56630a2ccc403a46da1bebe63a8e8633ce7c5e7c,102611,移入交付/历史目录；已调整导航/现行记录，原输入仍由来源包或历史版本保留；工具归一修订时原字节移入历史交付区
当前工作区,产品与EMAP事实探查/普通事实探查（未指定成熟工具）/00_总入口与执行约定.md,deb5f1a949f5907c42107322a2074c3ec490fef9b1b43c92f8ac2b7fd52aec16,产品与EMAP事实探查/普通事实探查（未指定成熟工具）/00_总入口与执行约定.md,deb5f1a949f5907c42107322a2074c3ec490fef9b1b43c92f8ac2b7fd52aec16,13117,保留当前版本
当前工作区,产品与EMAP事实探查/普通事实探查（未指定成熟工具）/01_产品仓事实探查任务书.md,95b72425fb7abb1b89470a986e1582b90328988d4492eedd157fa57427f90c4c,产品与EMAP事实探查/普通事实探查（未指定成熟工具）/01_产品仓事实探查任务书.md,95b72425fb7abb1b89470a986e1582b90328988d4492eedd157fa57427f90c4c,11412,保留当前版本
当前工作区,产品与EMAP事实探查/普通事实探查（未指定成熟工具）/02_EMAP仓事实探查任务书.md,c7ad81891f3faa87592607b8258ff4ddb30f0cb04f88c2b3a6ea4a830f8bb43d,产品与EMAP事实探查/普通事实探查（未指定成熟工具）/02_EMAP仓事实探查任务书.md,c7ad81891f3faa87592607b8258ff4ddb30f0cb04f88c2b3a6ea4a830f8bb43d,10497,保留当前版本
当前工作区,产品与EMAP事实探查/普通事实探查（未指定成熟工具）/03_双仓关联核对与事实验收.md,fbb6695b3544db974309b77abf57afa604c1869429b795c4c457c86692a5565c,产品与EMAP事实探查/普通事实探查（未指定成熟工具）/03_双仓关联核对与事实验收.md,fbb6695b3544db974309b77abf57afa604c1869429b795c4c457c86692a5565c,10342,保留当前版本
当前工作区,产品与EMAP事实探查/普通事实探查（未指定成熟工具）/04_证据与结果记录模板.md,fa31e4b275cd84b700faf6c03086bb8e3c5b764e2f4a82d1b05ad7cdd883c003,产品与EMAP事实探查/普通事实探查（未指定成熟工具）/04_证据与结果记录模板.md,fa31e4b275cd84b700faf6c03086bb8e3c5b764e2f4a82d1b05ad7cdd883c003,16830,保留当前版本
当前工作区,产品与EMAP事实探查/普通事实探查（未指定成熟工具）/产品与EMAP_事实探查任务包_v1.0_2026-09-17.zip,94e57b653ed68103248fa0e1f847c1aafece8cbb406069c7b2ee8d761eff1463,交付包/专项包/产品与EMAP事实探查/产品与EMAP_事实探查任务包_v1.0_2026-09-17.zip,94e57b653ed68103248fa0e1f847c1aafece8cbb406069c7b2ee8d761eff1463,32004,移入交付/历史目录
当前工作区,产品研发与测试_AI统一工作区_完整Git包_2026-09-17.zip,126428e0f190d6a81df4a286011cb71f020560495e6ca20f84fe5fb765fbb25c,交付包/历史版本/统一工作区/产品研发与测试_AI统一工作区_完整Git包_2026-09-17.zip,126428e0f190d6a81df4a286011cb71f020560495e6ca20f84fe5fb765fbb25c,85844140,移入交付/历史目录
当前工作区,产品研发与测试_AI统一工作区_完整文件夹_2026-09-18.zip,f3665209e51e84b312c564707fb41859c521e45dde288f716159c695bd008760,交付包/历史版本/统一工作区/产品研发与测试_AI统一工作区_完整文件夹_2026-09-18.zip,f3665209e51e84b312c564707fb41859c521e45dde288f716159c695bd008760,86062413,移入交付/历史目录
当前工作区,本地工作区整理完成说明_2026-09-17.md,699203aa928e7a72c2180ccbe0eff6245b4600e4d253f53baeec8e8202cbe2ac,历史资料/迁移记录/2026-09-17/本地工作区整理完成说明_2026-09-17.md,699203aa928e7a72c2180ccbe0eff6245b4600e4d253f53baeec8e8202cbe2ac,2886,移入交付/历史目录
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/00_总入口与执行约定.md,19858e8e4fd967af9ef680037daa9f69874e96d78727911d1d874b5597bae2dd,产品与EMAP事实探查/成熟工具增强事实探查/00_总入口与执行约定.md,2a7be343aaab8ad87230a6f43dc002fae8a158f461cdab8e2500f8aaf36a67f4,16615,包内文件与当前散文件一致，复用
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/01_产品仓事实探查任务书.md,1ea018cd2f418956598ec814d14abca793e8e721e76fbff528a3f054cc4b2af5,产品与EMAP事实探查/成熟工具增强事实探查/01_产品仓事实探查任务书.md,5fae5302cac789247fe553f49028f3bd7fafbe1dcbb14e23a3821f07829e55b3,8501,包内文件与当前散文件一致，复用
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/02_EMAP仓事实探查任务书.md,d43e7b84bf7f373527588a9d63699b5121971204b3c25e890a552494dac871fd,产品与EMAP事实探查/成熟工具增强事实探查/02_EMAP仓事实探查任务书.md,9041a030eec2141dd9a4a01cfdfe28b5f21b70e71587b134ec3755d156a44582,6774,包内文件与当前散文件一致，复用
